Country,Country Code,Series,Series Code,2018 [2018]
Serbia and Montenegro,YUG,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Serbia and Montenegro,YUG,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Serbia and Montenegro,YUG,"Total Reserves,,,,",TOTRESV,..
Serbia and Montenegro,YUG,"Unemployment rate,Percent,,,",UNEMPSA_,..
Seychelles,SYC,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Seychelles,SYC,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Seychelles,SYC,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Seychelles,SYC,"Total Reserves,,,,",TOTRESV,549.52183172802
Seychelles,SYC,"Unemployment rate,Percent,,,",UNEMPSA_,..
Sierra Leone,SLE,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Sierra Leone,SLE,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Sierra Leone,SLE,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Sierra Leone,SLE,"Total Reserves,,,,",TOTRESV,502.55729086255
Sierra Leone,SLE,"Unemployment rate,Percent,,,",UNEMPSA_,..
Singapore,SGP,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,443570.315312528
Singapore,SGP,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,397779.725144009
Singapore,SGP,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,471862.6
Singapore,SGP,"Total Reserves,,,,",TOTRESV,389214.5
Singapore,SGP,"Unemployment rate,Percent,,,",UNEMPSA_,2.1
Slovak Republic,SVK,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,111.99510396191
Slovak Republic,SVK,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,110.77502765439
Slovak Republic,SVK,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,87168.1786759817
Slovak Republic,SVK,"Total Reserves,,,,",TOTRESV,5198.95470334241
Slovak Republic,SVK,"Unemployment rate,Percent,,,",UNEMPSA_,5.41583333333
Slovenia,SVN,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Slovenia,SVN,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Slovenia,SVN,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,41896.8
Slovenia,SVN,"Total Reserves,,,,",TOTRESV,928.70994700688
Slovenia,SVN,"Unemployment rate,Percent,,,",UNEMPSA_,8.25
Solomon Islands,SLB,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Solomon Islands,SLB,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Solomon Islands,SLB,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Solomon Islands,SLB,"Total Reserves,,,,",TOTRESV,..
Solomon Islands,SLB,"Unemployment rate,Percent,,,",UNEMPSA_,..
Somalia,SOM,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Somalia,SOM,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Somalia,SOM,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Somalia,SOM,"Total Reserves,,,,",TOTRESV,..
Somalia,SOM,"Unemployment rate,Percent,,,",UNEMPSA_,..
South Africa,ZAF,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
South Africa,ZAF,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
South Africa,ZAF,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,3144538
South Africa,ZAF,"Total Reserves,,,,",TOTRESV,51641
South Africa,ZAF,"Unemployment rate,Percent,,,",UNEMPSA_,27.11276876838
South Asia developing,SAS,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
South Asia developing,SAS,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
South Asia developing,SAS,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
South Asia developing,SAS,"Total Reserves,,,,",TOTRESV,456604.944440859
South Asia developing,SAS,"Unemployment rate,Percent,,,",UNEMPSA_,..
Spain,ESP,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,365036.38280387
Spain,ESP,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,397423.28424502
Spain,ESP,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,1169239
Spain,ESP,"Total Reserves,,,,",TOTRESV,59498.929995585
Spain,ESP,"Unemployment rate,Percent,,,",UNEMPSA_,15.25
Sri Lanka,LKA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Sri Lanka,LKA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Sri Lanka,LKA,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,9664228.29835193
Sri Lanka,LKA,"Total Reserves,,,,",TOTRESV,6919.22
Sri Lanka,LKA,"Unemployment rate,Percent,,,",UNEMPSA_,4.4
St. Kitts and Nevis,KNA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
St. Kitts and Nevis,KNA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
St. Kitts and Nevis,KNA,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
St. Kitts and Nevis,KNA,"Total Reserves,,,,",TOTRESV,363.21929855427
St. Kitts and Nevis,KNA,"Unemployment rate,Percent,,,",UNEMPSA_,..
St. Lucia,LCA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
St. Lucia,LCA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
St. Lucia,LCA,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
St. Lucia,LCA,"Total Reserves,,,,",TOTRESV,285.82136874752
St. Lucia,LCA,"Unemployment rate,Percent,,,",UNEMPSA_,..
St. Vincent and the Grenadines,VCT,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
St. Vincent and the Grenadines,VCT,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
St. Vincent and the Grenadines,VCT,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
St. Vincent and the Grenadines,VCT,"Total Reserves,,,,",TOTRESV,169.56703893521
St. Vincent and the Grenadines,VCT,"Unemployment rate,Percent,,,",UNEMPSA_,..
Sub-Saharan Africa developing,SST,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,6283.49929722268
Sub-Saharan Africa developing,SST,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Sub-Saharan Africa developing,SST,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Sub-Saharan Africa developing,SST,"Total Reserves,,,,",TOTRESV,..
Sub-Saharan Africa developing,SST,"Unemployment rate,Percent,,,",UNEMPSA_,27.11276876838
Sudan,SDN,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Sudan,SDN,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Sudan,SDN,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Sudan,SDN,"Total Reserves,,,,",TOTRESV,..
Sudan,SDN,"Unemployment rate,Percent,,,",UNEMPSA_,..
Suriname,SUR,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Suriname,SUR,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Suriname,SUR,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Suriname,SUR,"Total Reserves,,,,",TOTRESV,..
Suriname,SUR,"Unemployment rate,Percent,,,",UNEMPSA_,..
Swaziland,SWZ,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Swaziland,SWZ,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Swaziland,SWZ,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Swaziland,SWZ,"Total Reserves,,,,",TOTRESV,440.68590301385
Swaziland,SWZ,"Unemployment rate,Percent,,,",UNEMPSA_,..
Sweden,SWE,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,186437.265440978
Sweden,SWE,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Sweden,SWE,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,4966328
Sweden,SWE,"Total Reserves,,,,",TOTRESV,55582.1455871672
Sweden,SWE,"Unemployment rate,Percent,,,",UNEMPSA_,6.33199373788
Switzerland,CHE,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Switzerland,CHE,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Switzerland,CHE,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,703967
Switzerland,CHE,"Total Reserves,,,,",TOTRESV,745802.965118021
Switzerland,CHE,"Unemployment rate,Percent,,,",UNEMPSA_,2.54141111089
Syrian Arab Republic,SYR,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Syrian Arab Republic,SYR,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Syrian Arab Republic,SYR,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Syrian Arab Republic,SYR,"Total Reserves,,,,",TOTRESV,..
Syrian Arab Republic,SYR,"Unemployment rate,Percent,,,",UNEMPSA_,..
Taiwan China,TWN,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,323301.856931122
Taiwan China,TWN,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,290184.050028363
Taiwan China,TWN,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,18634482
Taiwan China,TWN,"Total Reserves,,,,",TOTRESV,..
Taiwan China,TWN,"Unemployment rate,Percent,,,",UNEMPSA_,3.70916666667
Tajikistan,TJK,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Tajikistan,TJK,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Tajikistan,TJK,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Tajikistan,TJK,"Total Reserves,,,,",TOTRESV,..
Tajikistan,TJK,"Unemployment rate,Percent,,,",UNEMPSA_,..
Tanzania,TZA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Tanzania,TZA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Tanzania,TZA,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Tanzania,TZA,"Total Reserves,,,,",TOTRESV,..
Tanzania,TZA,"Unemployment rate,Percent,,,",UNEMPSA_,..
Thailand,THA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,231026.625576941
Thailand,THA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,233747.580599835
Thailand,THA,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,10674572
Thailand,THA,"Total Reserves,,,,",TOTRESV,205641.1
Thailand,THA,"Unemployment rate,Percent,,,",UNEMPSA_,1.0575
Timor-Leste,TLS,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Timor-Leste,TLS,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Timor-Leste,TLS,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Timor-Leste,TLS,"Total Reserves,,,,",TOTRESV,673.90356468116
Timor-Leste,TLS,"Unemployment rate,Percent,,,",UNEMPSA_,..
Togo,TGO,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Togo,TGO,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Togo,TGO,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Togo,TGO,"Total Reserves,,,,",TOTRESV,..
Togo,TGO,"Unemployment rate,Percent,,,",UNEMPSA_,..
Tonga,TON,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Tonga,TON,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Tonga,TON,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Tonga,TON,"Total Reserves,,,,",TOTRESV,227.18918400305
Tonga,TON,"Unemployment rate,Percent,,,",UNEMPSA_,..
Trinidad and Tobago,TTO,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Trinidad and Tobago,TTO,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Trinidad and Tobago,TTO,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Trinidad and Tobago,TTO,"Total Reserves,,,,",TOTRESV,..
Trinidad and Tobago,TTO,"Unemployment rate,Percent,,,",UNEMPSA_,..
Tunisia,TUN,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Tunisia,TUN,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Tunisia,TUN,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,72977.85
Tunisia,TUN,"Total Reserves,,,,",TOTRESV,5238.75035500822
Tunisia,TUN,"Unemployment rate,Percent,,,",UNEMPSA_,15.44985636258
Turkey,TUR,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,586987.420405234
Turkey,TUR,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,756607.723715268
Turkey,TUR,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,1742842.882
Turkey,TUR,"Total Reserves,,,,",TOTRESV,93027
Turkey,TUR,"Unemployment rate,Percent,,,",UNEMPSA_,10.975
Turkmenistan,TKM,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Turkmenistan,TKM,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Turkmenistan,TKM,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Turkmenistan,TKM,"Total Reserves,,,,",TOTRESV,..
Turkmenistan,TKM,"Unemployment rate,Percent,,,",UNEMPSA_,..
Uganda,UGA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,6283.49929722268
Uganda,UGA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Uganda,UGA,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Uganda,UGA,"Total Reserves,,,,",TOTRESV,3358.51464990299
Uganda,UGA,"Unemployment rate,Percent,,,",UNEMPSA_,..
Ukraine,UKR,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Ukraine,UKR,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Ukraine,UKR,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,2525180.74572351
Ukraine,UKR,"Total Reserves,,,,",TOTRESV,20820.43
Ukraine,UKR,"Unemployment rate,Percent,,,",UNEMPSA_,..
United Arab Emirates,ARE,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
United Arab Emirates,ARE,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
United Arab Emirates,ARE,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
United Arab Emirates,ARE,"Total Reserves,,,,",TOTRESV,..
United Arab Emirates,ARE,"Unemployment rate,Percent,,,",UNEMPSA_,..
United Kingdom,GBR,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
United Kingdom,GBR,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
United Kingdom,GBR,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,2060494
United Kingdom,GBR,"Total Reserves,,,,",TOTRESV,160448.323804717
United Kingdom,GBR,"Unemployment rate,Percent,,,",UNEMPSA_,4.075
United States,USA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,1583497.19037894
United States,USA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,2512748.88420232
United States,USA,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,18638200
United States,USA,"Total Reserves,,,,",TOTRESV,127977.846681682
United States,USA,"Unemployment rate,Percent,,,",UNEMPSA_,3.89166666667
Upper Middle Income Countries,UMC,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,4575947.35956551
Upper Middle Income Countries,UMC,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,4411816.88522697
Upper Middle Income Countries,UMC,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Upper Middle Income Countries,UMC,"Total Reserves,,,,",TOTRESV,5128863.67899778
Upper Middle Income Countries,UMC,"Unemployment rate,Percent,,,",UNEMPSA_,5.58876539175
Uruguay,URY,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Uruguay,URY,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Uruguay,URY,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,710660.476926132
Uruguay,URY,"Total Reserves,,,,",TOTRESV,15557
Uruguay,URY,"Unemployment rate,Percent,,,",UNEMPSA_,8.36666666667
Uzbekistan,UZB,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Uzbekistan,UZB,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Uzbekistan,UZB,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Uzbekistan,UZB,"Total Reserves,,,,",TOTRESV,27081.41
Uzbekistan,UZB,"Unemployment rate,Percent,,,",UNEMPSA_,..
Vanuatu,VUT,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Vanuatu,VUT,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Vanuatu,VUT,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Vanuatu,VUT,"Total Reserves,,,,",TOTRESV,420.59237017489
Vanuatu,VUT,"Unemployment rate,Percent,,,",UNEMPSA_,..
Venezuela RB,VEN,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Venezuela RB,VEN,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Venezuela RB,VEN,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,31637.4453456945
Venezuela RB,VEN,"Total Reserves,,,,",TOTRESV,..
Venezuela RB,VEN,"Unemployment rate,Percent,,,",UNEMPSA_,6.90873994784
Vietnam,VNM,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Vietnam,VNM,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,259139.941911026
Vietnam,VNM,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,3478990903.79439
Vietnam,VNM,"Total Reserves,,,,",TOTRESV,55452.6225825609
Vietnam,VNM,"Unemployment rate,Percent,,,",UNEMPSA_,2.19
Virgin Islands (U.S.),VIR,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Virgin Islands (U.S.),VIR,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Virgin Islands (U.S.),VIR,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Virgin Islands (U.S.),VIR,"Total Reserves,,,,",TOTRESV,..
Virgin Islands (U.S.),VIR,"Unemployment rate,Percent,,,",UNEMPSA_,..
World,WLT,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,15477904.1831979
World,WLT,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,16145104.0462072
World,WLT,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
World,WLT,"Total Reserves,,,,",TOTRESV,12098115.6919543
World,WLT,"Unemployment rate,Percent,,,",UNEMPSA_,6.19096481672
Yemen Rep.,YEM,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Yemen Rep.,YEM,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Yemen Rep.,YEM,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Yemen Rep.,YEM,"Total Reserves,,,,",TOTRESV,..
Yemen Rep.,YEM,"Unemployment rate,Percent,,,",UNEMPSA_,..
Zambia,ZMB,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Zambia,ZMB,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Zambia,ZMB,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Zambia,ZMB,"Total Reserves,,,,",TOTRESV,1544.2
Zambia,ZMB,"Unemployment rate,Percent,,,",UNEMPSA_,..
Zimbabwe,ZWE,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..
Zimbabwe,ZWE,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..
Zimbabwe,ZWE,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..
Zimbabwe,ZWE,"Total Reserves,,,,",TOTRESV,..
Zimbabwe,ZWE,"Unemployment rate,Percent,,,",UNEMPSA_,..
,,,,
,,,,
,,,,
Data from database: Global Economic Monitor (GEM),,,,
Last Updated: 07/27/2020,,,,
