Country Name,Series Name,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Sri Lanka,Total GHG emissions by sector (Mt CO2 eq) - Manufacturing/Construction,1.17,1.14,1.08,1.03,1.02,1.01,1.13,1.01,1,2.96,1.62,0.7,0.85,..,..,..
Sri Lanka,Total GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion,3.04,2.96,2.86,2.89,2.98,3.08,3.07,3.02,3.1,3.21,3.3,3.44,3.66,..,..,..
Sri Lanka,Total GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF,23.92,24.89,25.2,24.35,25.59,28.49,29.86,27.74,30.6,33.9,35.29,35.92,35.24,..,..,..
Sri Lanka,Total GHG emissions by sector (Mt CO2 eq) - Total including LUCF,26.41,27.37,27.67,26.82,28.05,29.14,30.51,28.37,31.22,34.51,37.21,37.83,37.15,..,..,..
Sri Lanka,Total GHG emissions by sector (Mt CO2 eq) - Transportation,5.99,6.57,6.02,5.5,6.92,7.38,7.37,7.73,8.13,8.68,9.36,10.44,9.95,..,..,..
Sri Lanka,Total GHG emissions by sector (Mt CO2 eq) - Waste,2.99,3.03,3.07,3.11,3.15,3.19,3.22,3.26,3.29,3.33,3.36,3.39,3.42,..,..,..
Sri Lanka,Total natural resources rents (% of GDP),0.164174282,0.196497794,0.168491008,0.15402492,0.187351776,0.167906374,0.140422702,0.113822997,0.110981946,0.123390773,0.129035432,0.096005308,0.068919772,0.073673388,..,..
Sri Lanka,Trade in environmental goods as share of total exports (%),0.017054616,0.018371685,0.017650547,0.017275468,0.018731349,0.020764333,0.02186988,0.022346767,0.023191306,0.023662804,0.023359847,0.024597535,..,..,..,..
Sri Lanka,Trade in environmental goods as share of total imports (%),0.024936135,0.022922564,0.022098778,0.025900151,0.026119051,0.022784412,0.026455913,0.027133064,0.026566594,0.030751716,0.032682643,0.033563966,..,..,..,..
Sri Lanka,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.5,5.97,5.22,5.85,4.78,4.12,3.88,4.24,4.19,4.52,4.24,4.05,4.32,4.27,4.84,..
Sri Lanka,Urban population (% of total population),18.288,18.272,18.257,18.242,18.226,18.211,18.196,18.198,18.218,18.256,18.311,18.384,18.476,18.585,18.713,18.86
Sri Lanka,Voice and Accountability: Estimate,-0.3101588,-0.4352549,-0.4648744,-0.4803367,-0.5052291,-0.5450529,-0.5752793,-0.5941756,-0.667201,-0.2961409,-0.0810782,-0.0619051,-0.0154676,-0.0884782,..,..
